applicationGUID,application,applicationID
277bc9c2-6d66-11df-23ab-00505682243b,ZV0L Table editor,1914
277bc9c0-6d66-11df-23ab-00505682243b,FW01 List of BIC codes,726
75ee4c90-af66-11de-23a9-00505682243b,"155141 PAES Payments to Companies, Organizations and Companies",63
56a61044-9232-11e2-714a-002655d352c9,Gaudì - Mortgage management,856
4ad333f2-2c3e-11e8-2249-001dd8b721ea,Country Risk Expected Loss,437
365eab92-bfd6-11e7-2249-001dd8b721ea,TAX ONE,1711
d118e0d2-17b8-11e8-2249-001dd8b721ea,Portfolio Repository,1412
028090f2-fb01-11e9-6ab0-001dd8b72a56,RNAFlow SME Initiative,1468
d2de5132-afb4-11e9-6ab0-001dd8b72a56,Suspended monitoring dashboard,1696
9594a7b1-63fd-11e3-714a-002655d352c9,ION,952
675aad24-e71b-11da-20c9-000c29c08cb4,Reuters Dealing phase 2,1517
ca007032-7693-11de-23a9-00505682243b,150316 Q Brochures Ordinary,19
cdea56c2-bf87-11dd-23a9-00505682243b,150316 I Guide to the financial analysis of the balance sheet of manufacturing companies,13
ca007031-7693-11de-23a9-00505682243b,150316 P Brochure IAS-IFRS,18
cdea56c0-bf87-11dd-23a9-00505682243b,150316 L Guide to the financial analysis of the financial statements of financial companies,15
ca007030-7693-11de-23a9-00505682243b,150316 Or Financial Brochures,17
1bb4f4b1-bf91-11dd-23a9-00505682243b,150316 M Guide to financial analysis: self-financing and cash flow,16
5e524c96-921d-11ea-4b37-001dd8b72a50,TV0D DTE data management,1735
258713d2-e659-11ec-60ce-001dd8b72a56,Interruptive dashboard,991
a45d07ef-c027-4900-98a1-03eb94ca57b8,TARGET,1707
86c25f50-9c10-11e0-23ac-00505682243b,MOPLE Non-performing Legal Practice Closing,1130
5e2c277d-921d-11ea-4b37-001dd8b72a50,BBG-STW,201
c691f787-0e8c-11e0-23ac-00505682243b,VAAS Change in advances and releases,1790
88329ab0-a048-11ec-60ce-001dd8b72a56,MOBU - Collections Payments Dashboard,1121
b7a9151b-e747-11df-23ab-00505682243b,FLAG Contract data change function Account transfer function,714
bad09f74-fd36-11df-23ab-00505682243b,PRICE Research and management of agreements,1385
5e7871ca-921d-11ea-4b37-001dd8b72a50,Patsystem,1394
b4c60872-77a4-11da-20c9-000c29c08cb4,LSO_PSV1 Participation menu,1073
bd2aa612-c69f-11ea-6ab0-001dd8b72a56,NPL Portfolio Focus,1263
5e524d17-921d-11ea-4b37-001dd8b72a50,Tick Manager,1759
5e2c2672-921d-11ea-4b37-001dd8b72a50,Deal Manager,557
5e7871d6-921d-11ea-4b37-001dd8b72a50,OPNET,1308
318a3004-63f3-46fa-be7a-b6e3b4c0d722,153408 FILEGATE SPACE (ex SGC3),47
25eb4110-9d61-11e3-2688-00101818ed80,WLTP Gari 2000,1838
25eb411c-9d61-11e3-2688-00101818ed80,Issuer website,998
902b3f41-9d2b-11eb-6da1-001dd8b72a57,New Web Complaints,1293
82f5c591-0a19-11e0-23ac-00505682243b,EBSO Foreword,611
8e078970-5864-11e4-2688-00101818ed80,ICE extension,901
fb8c6f82-7524-11ec-275f-001dd8b72a50,GM00 Anti-money laundering monitor management Attachments,828
c93b0ba0-26cf-11df-23a9-00505682243b,XS01 - Variation of average values,1869
68c286b2-183e-11eb-60ce-001dd8b72a56,OCF Dashboard,1298
5e78718e-921d-11ea-4b37-001dd8b72a50,Intex,994
a0d105ef-afb5-11e1-714a-002655d352c9,IJBL Management of Bank Checks in FOREIGN CURRENCY,931
1fed0166-094e-11e0-23ac-00505682243b,Credoc Web Documented remittances import,468
5db4fe20-16d3-11e3-714a-002655d352c9,MAG MTF Aggregator,1094
32ad3533-f922-11de-23a9-00505682243b,Risk integration,1524
bce09b00-060e-11e0-23ab-00505682243b,AdG MdG Management of economic groups,166
dcffc310-f4d7-11e0-23ac-00505682243b,MV Transferability active,1160
24dcdf82-0783-11e0-23ab-00505682243b,ASSOR Cash absorption value drawer management,150
24dcdf81-0783-11e0-23ab-00505682243b,OPEN Management of opening work session,1307
d6597a30-5802-11dd-23a9-00505682243b,DAT0 - Management of Issuer Commissions,491
531786c2-ac65-11e0-23ac-00505682243b,RagAgEnt Management of revenue agency inquiries,1480
d33ea861-1479-11ec-60ce-001dd8b72a56,IMF Tax Monitoring Survey,932
6f954a80-0783-11e0-23ab-00505682243b,TIKIN Ticket collection,1723
473ed376-0c0e-11e0-23ac-00505682243b,LC0S Schedule Introduction,1049
1748cb11-b323-11e2-714a-002655d352c9,SCBON Wire transfers according to provisions,1593
876a71ff-fc69-11df-23ab-00505682243b,"ZAFI Prepaid card, card delivery in convention",1906
9f01e1a4-55ad-11e2-714a-002655d352c9,Report Servicer,1504
6b6bc662-9515-11dd-23a9-00505682243b,TigerZ Net Treasury Warning Management,1761
702806ee-7d47-4163-88db-684a731be669,I LOVE New deal,895
65e0f610-6af3-11da-20c9-000c29c08cb4,EVT Prints Remote,660
e4eb7347-7144-4eef-9456-462a6d36cdbc,Reference Counterparties,1486
ba3d7056-f976-11df-23ab-00505682243b,N600 Reservation and banknote advance self-sealing cash register,1210
8c9c62fd-e7cc-11e2-714a-002655d352c9,Branch document archive management,275
e0e4b4a1-19fb-11e7-2688-00101818ed80,GIANOS 3D Survey questionnaires due diligence,803
b657f672-ffd1-11df-23ab-00505682243b,BJD1 Blacklist,213
f52157e2-91a3-11e8-2249-001dd8b721ea,Ecopens,667
97fb39b1-9f9d-11df-23ab-00505682243b,PPOME Edit occupation organization,1375
97fb39b0-9f9d-11df-23ab-00505682243b,PP01 Current floor data update,1371
b29321f0-8211-11e5-2688-00101818ed80,TACO FTT Italia Register of Instrumental Obligations,1706
c691f781-0e8c-11e0-23ac-00505682243b,SPRE Provisional reversal of revenue,1641
71d1a592-0e8c-11e0-23ac-00505682243b,ABON I cancel wire transfers,121
bce09ae4-060e-11e0-23ab-00505682243b,Cash and Treasury TESIN Operation TESIN Reverse collection,389
aa0f11e8-b7fe-11e7-2249-001dd8b721ea,TESDO Treasury document scan,1720
bce09ae0-060e-11e0-23ab-00505682243b,Cash and Treasury Introduction,386
c691f785-0e8c-11e0-23ac-00505682243b,STRE Reverse reversals,1650
c691f779-0e8c-11e0-23ac-00505682243b,REPM Adjustment of multiple provisionals,1455
71d1a59b-0e8c-11e0-23ac-00505682243b,CARS Reversal loading with single sub,297
9f063fa1-ff9e-11e4-2688-00101818ed80,REGO Batch regularization,1453
c691f77a-0e8c-11e0-23ac-00505682243b,REPN Adjustment of multiple provisionals,1456
71d1a5b2-0e8c-11e0-23ac-00505682243b,GDST BOM management,766
c691f765-0e8c-11e0-23ac-00505682243b,MIFT Management of telematic flows,1115
cc36d230-0e8c-11e0-23ac-00505682243b,VAVE Slope variation,1802
cc36d237-0e8c-11e0-23ac-00505682243b,CARE Loading reversals with multiple divers,295
71d1a59e-0e8c-11e0-23ac-00505682243b,QUARRIES Slope loading,1434
c691f790-0e8c-11e0-23ac-00505682243b,VARE Reverse variation,1800
4cf26281-9d2b-11eb-6da1-001dd8b72a57,APPLICATION FOR GROUP FIDUCIARIES,138
bad09f68-fd36-11df-23ab-00505682243b,PRICE Insertion of a derogation proposal on the agreement,1379
e8bfd932-b4aa-11dd-23a9-00505682243b,DSO - CT Management,524
cb3d6eaf-28c7-11e2-714a-002655d352c9,SAP Employee Self Service,1543
c5904a19-bd4e-11de-23a9-00505682243b,RRM Credit Risk Management System portal,1475
c2d11efd-0e8c-11e0-23ac-00505682243b,MDEL Delegations menu,1107
71d1a5a9-0e8c-11e0-23ac-00505682243b,DIDL Delegation disengagement due to deadline,506
71d1a5bb-0e8c-11e0-23ac-00505682243b,GIDL Deadline disengagement commitment management,810
bce09ae7-060e-11e0-23ab-00505682243b,Cash and Treasury TESPA Operation TESPA Payment of wages,390
a6842422-a586-11ea-4b37-001dd8b72a50,GDLG Delegation management,765
c691f784-0e8c-11e0-23ac-00505682243b,STMA Reversal of mandates,1647
c691f782-0e8c-11e0-23ac-00505682243b,SPRU Provisional exit reversals,1642
b28962b1-e316-11e2-714a-002655d352c9,GPAR Limit on the amount of payments in circulation,832
cc36d236-0e8c-11e0-23ac-00505682243b,CAMA Loading mandates with multiple subs,290
bf150150-0e8c-11e0-23ac-00505682243b,IEMU Query of banks and mortgage lenders,914
71d1a599-0e8c-11e0-23ac-00505682243b,CADL Loading Delegations,288
71d1a5b5-0e8c-11e0-23ac-00505682243b,GEMU Management of banks issuing mortgages,780
c691f78f-0e8c-11e0-23ac-00505682243b,VAMA Variation of mandates,1799
c691f78e-0e8c-11e0-23ac-00505682243b,VADS Variation of delegation deadlines by date,1795
c691f76d-0e8c-11e0-23ac-00505682243b,PAMA Payment sent by cash,1335
c691f78c-0e8c-11e0-23ac-00505682243b,VADM Variation of delegation deadlines by mortgage code,1794
aa0f11e2-b7fe-11e7-2249-001dd8b721ea,CBILL Collection CBILL Utilities,301
71d1a5a0-0e8c-11e0-23ac-00505682243b,CMAT Loading of beneficiary registration numbers,336
bce09ae6-060e-11e0-23ab-00505682243b,Cash and Treasury TESPA Transaction TESPA Payment prov. exit,391
c2d11ed4-0e8c-11e0-23ac-00505682243b,INDL Delegations question,941
c691f78b-0e8c-11e0-23ac-00505682243b,VADL Variation of delegations,1793
bf150157-0e8c-11e0-23ac-00505682243b,IIDL Query commitment decommitment deadlines,918
c2d11ed5-0e8c-11e0-23ac-00505682243b,INDS Query delegation deadlines,942
c691f783-0e8c-11e0-23ac-00505682243b,STDI Reversal of provisions,1646
71d1a59f-0e8c-11e0-23ac-00505682243b,CIFT Confirm telematic flows,328
bf150158-0e8c-11e0-23ac-00505682243b,IIFT Inquiries bil of the regulation,919
c691f77b-0e8c-11e0-23ac-00505682243b,REPS Adjustment of temporary beneficiary salaries,1458
dcd6dab0-17e6-11e0-23ac-00505682243b,GPO Premise,838
5e524c06-921d-11ea-4b37-001dd8b72a50,ROFI0,1469
1c9fa56a-1fd3-11e0-23ac-00505682243b,NK00 Quick contract management,1247
1c9fa56c-1fd3-11e0-23ac-00505682243b,NK00 Operating limits,1244
5f3236bf-bee8-11de-23a9-00505682243b,MOPLE Non-performing Proposed movement on positions,1132
93a27da2-b6f3-11eb-60ce-001dd8b72a56,CORE Subscription and management of Solution PA service,356
04959f7f-ed2f-468e-90e7-b517f4be9f7e,150863 - EB0N-NPE extinction,34
446b90bf-06cc-11e0-23ab-00505682243b,AAEN NDG Information Expansion,105
e8bfd934-b4aa-11dd-23a9-00505682243b,Accounting for Foreign Dividends,159
9e1149e5-f747-11e5-2688-00101818ed80,MailDocPRO Quick Guide,1162
0abbff34-0830-11e0-23ac-00505682243b,AAQR Inquiry reports,109
919ba60f-03ac-11e0-23ab-00505682243b,ESTEROWEB Customer profiling,635
13cafba1-7317-11e5-2688-00101818ed80,ESTEROWEB Tick incoming wire transfers,647
faa41223-1ff5-11e0-23ac-00505682243b,NQ00 Protest management service execution mode,1269
faa41226-1ff5-11e0-23ac-00505682243b,NQ00 Methods of execution of the public official service,1268
faa41220-1ff5-11e0-23ac-00505682243b,NQ00 Method of execution of the paper bills cash management service,1266
5eb8fec2-c6e6-11e8-2249-001dd8b721ea,Tivoli TADDM,1763
b90bd9c1-8535-11e4-2688-00101818ed80,DWH Market Hub,535
5e2c2765-921d-11ea-4b37-001dd8b72a50,Click Station IDEM,411
5e524cb1-921d-11ea-4b37-001dd8b72a50,GL,826
8ef29ff9-ab0f-11e1-714a-002655d352c9,ESTEROWEB Negotiation of SBF CHECKS,643
2c08c841-ec87-11e3-2688-00101818ed80,EVA Simulator Structured finance,659
293c8150-e08b-11dd-23a9-00505682243b,Coding table Deliberating Bodies (LIFA),416
e7e0842f-9fb3-11e3-2688-00101818ed80,Document Filing - ADM00 - Expertise Management,569
b06af8a0-1308-11ed-7f82-001dd8b72a50,Doctor,568
b06b94e1-1308-11ed-7f82-001dd8b72a50,Tango04,1748
b657f673-ffd1-11df-23ab-00505682243b,BJD1 Disclaimers out of respect for privacy,215
4d63cd91-63df-11e3-714a-002655d352c9,Renewals - Automated management of mortgage renewals,1501
5a55cc12-f8b6-11ea-43a8-001dd8b72a55,Tagetik leasing,1747
5a55cc17-f8b6-11ea-43a8-001dd8b72a55,GPA Company car fleet management,831
b7998a32-286d-11e9-2249-001dd8b721ea,SAP R3 RE Validation Sending IFRS16 flows,1573
615786e0-d77e-11ec-60ce-001dd8b72a56,NZ00 Foreign Specialist,1281
5f3236b1-bee8-11de-23a9-00505682243b,MOPLE Likely Defaults,1126
919ba5fe-03ac-11e0-23ab-00505682243b,ESTEROWEB Customer map foreign transfer,634
c2f22551-fcba-11df-23ab-00505682243b,A000 Activation of special case deposits,67
59123ac4-94f9-11e1-714a-002655d352c9,TP-DUB0 Meter Certification System,1729
56e4ffc2-f572-11e0-23ac-00505682243b,DPNS (F23),512
87a5e4a8-8a5b-11e3-2688-00101818ed80,A000 IRTF Inquiry Branch Transfer Requests,92
23f7a756-06cd-11e0-23ab-00505682243b,A000 GMC1 Compensation against free institutional clients,74
23f7a75c-06cd-11e0-23ab-00505682243b,A000 GRGD Total transfer of securities (for sub-deposit),84
23f7a758-06cd-11e0-23ab-00505682243b,A000 GNGD Single title lap,76
87a5e4a4-8a5b-11e3-2688-00101818ed80,A000 GRTF Branch Transfer Request Management,85
8ec17880-2aeb-11e0-23ac-00505682243b,Financing - Credito Fondiario,748
ce1a86f2-3115-11e9-2249-001dd8b721ea,Data Governance Portal Dictionary Management Component,548
e0316112-e9ac-11e9-6ab0-001dd8b72a56,Data Governance Portal Flow Monitoring,549
e24ad601-a93f-11da-20c9-000c29c08cb4,SAP R3 Purchasing Registry and basic functions,1571
dbd99182-531c-11ea-4b37-001dd8b72a50,"ROKY0 Reporting of Costs, Charges and Incentives",1471
dbd99189-531c-11ea-4b37-001dd8b72a50,ROKY0 Automatic Dial,1470
7abc99b1-3b92-11e1-714a-002655d352c9,DYNG Introduction,542
dfedc501-ab43-450c-8177-1a8039d42d65,Customer reporting,484
531f5ce0-f0eb-11e0-23ac-00505682243b,CRB Contract Inbiz Ordinary Roles Management,364
a9008730-b7e9-11dd-23a9-00505682243b,Archias,184
c0937652-1e4f-11e9-2249-001dd8b721ea,Reporting Loans in agreement with CDP,1506
b172a780-d9db-11de-23a9-00505682243b,GY4A Management of services on bank checks,848
feb763f0-cae4-11df-23ab-00505682243b,Sisba monitor,1673
f67eb158-9764-11e5-2688-00101818ed80,Tableau de Bord QD Data Quality,1742
6d6033e1-60e7-11e3-714a-002655d352c9,DQM corrective form,514
5ab51af2-782a-11eb-60ce-001dd8b72a56,BITSIGHT Supplier monitoring,210
02b025ed-0935-11e0-23ac-00505682243b,ZAFI Prepaid card top up card,1905
5e2c2678-921d-11ea-4b37-001dd8b72a50,Tool Market Data,1765
5e6a19bc-921d-11ea-4b37-001dd8b72a50,Formicary Tool,753
5e524ca2-921d-11ea-4b37-001dd8b72a50,Ice Clear Europe,972
19b91251-ec56-11e5-2688-00101818ed80,UCWEB REBB contract management,1773
23f7a75d-06cd-11e0-23ab-00505682243b,A000 GRTS Securities request management at the counter,86
5d37cb49-e02b-11e3-2688-00101818ed80,SAP Workflow Supplier Master Data Centralized Companies (Purchasing Centralization),1584
ddd338f0-075b-11df-23a9-00505682243b,M0PF Management of contractual installment suspension for the Family Plan and Solidarity Fund,1086
f83576d0-b1e7-11e0-23ac-00505682243b,ZAFI Money Transfer Western Union,1898
82f5c580-0a19-11e0-23ac-00505682243b,Withdrawal only ATM equipment,1863
011a394f-8a99-4942-8010-0ffdf0951d36,10 Foreign Network Information System,2
2ee7be05-37d4-11e2-714a-002655d352c9,WEBCARDS Services,1833
6c3964b7-ffcd-11e9-1911-001dd8b72a55,Factoring - Credit Presentation,735
2d3c4610-ff8d-11de-23a9-00505682243b,SCC Swift Cover Check,1594
5f3236dc-bee8-11de-23a9-00505682243b,MOPLE Unlikely to pay Resolutions on substandard positions,1145
6f954a83-0783-11e0-23ab-00505682243b,UTEIN Utilities collections and domiciliation,1777
24dcdf9e-0783-11e0-23ab-00505682243b,BAUIN Car tax collection,200
624a6431-7701-11e0-23ac-00505682243b,Sextant,1663
c52d0182-2a64-11ec-60ce-001dd8b72a56,TEX Tool Exchange,1722
af6a42d1-c69d-11e5-2688-00101818ed80,T2S GUI - T2S token activation,1703
f2cd1690-5c10-11da-73b9-000c29952879,ITSM - New Ordinary Web Request,970
0d8b7461-5b96-11e0-23ac-00505682243b,BOSCA Transfers according to provisions,233
b657f687-ffd1-11df-23ab-00505682243b,Document archiving Appl. accompanying letter,574
ba65dae0-4a3e-11e0-23ac-00505682243b,Document archiving Management of waste pulp,579
51daaa50-6480-11de-23a9-00505682243b,155116 e-Catalog Archives Mass searches,59
08ef8fd0-1713-11e0-23ac-00505682243b,E-Catalog Mass collections archives,592
bacd7e21-de53-11e6-2688-00101818ed80,Presence of third parties in the branch,1415
7934ebd2-c225-11e8-2249-001dd8b721ea,Red Hat Satellite,1485
7934ebda-c225-11e8-2249-001dd8b721ea,Microsoft SCCM System Center Configuration Manager,1184
ffe8de02-7854-11ec-60ce-001dd8b72a56,ISBD dashboard,959
0916c1c2-6ac5-11eb-275f-001dd8b72a50,Conflicts of Interest Register,424
241c4de9-69f9-11eb-43a8-001dd8b72a55,ISP FactSet Partners,963
80489b21-bdf4-11e5-2688-00101818ed80,ECAF0 ECAF static pool production procedure,613
555e8884-f077-11e3-2688-00101818ed80,Front Web Fatca Crs - Administrative Functions,754
29d66410-8222-11e0-23ac-00505682243b,CCWEB Department Stores Management of Euro payments,308
3cd76b0a-0e09-11e0-23ac-00505682243b,"N650 Management of single positions, confirmation of receipt of values",1223
416c43e0-8379-11df-23ab-00505682243b,Checks PRIAS reservations checks inquiry,405
f1e7c7a2-1005-11e8-2249-001dd8b721ea,Amadeo,178
93f292da-bcb2-4d93-96a9-6559436f75eb,Damage policies,544
44bc87f0-e6ee-11e6-2688-00101818ed80,Life policies,1077
a3052104-33f5-11de-23a9-00505682243b,155096 B GAUDI Automated Mortgage Data Management - Central offices,55
1ab94776-9c7b-11e7-2249-001dd8b721ea,DDRIB Management of Mandates at Bank Risk,498
a592d3b2-2219-11e8-2249-001dd8b721ea,DDSCO Management of Prescoring Authorization Requests,499
e2cd7e62-3625-11eb-60ce-001dd8b72a56,SAP R3 Assets Prudential area for software,1561
d8230488-19c9-11e1-714a-002655d352c9,PUSP Unified Groups and Portfolios Procedures,1390
1a0153c5-a6d7-48ef-9693-c390623d3a78,EBA-SHUTTLE,603
b15f0f9a-0612-11e0-23ab-00505682243b,FINV Management functions,707
cecba936-7923-11e8-2249-001dd8b721ea,Tableau de Bord of Audit,1743
ec28c764-8d49-11e1-714a-002655d352c9,MBC Sending Mint to Isidoro procedure,1097
cecba93b-7923-11e8-2249-001dd8b721ea,Audit surveillance models,196
cecba94a-7923-11e8-2249-001dd8b721ea,Audit assignments,194
cecba940-7923-11e8-2249-001dd8b721ea,Audit Risk Assessment,193
cecba945-7923-11e8-2249-001dd8b721ea,Audit interventions,195
4bcb4680-e90b-11e0-23ac-00505682243b,ZAFI Prepaid Commercial Card Card issuance request,1903
3ce24a75-c1ea-11e6-2688-00101818ed80,ZAFI Card Set Request Position and Card,1879
876a7200-fc69-11df-23ab-00505682243b,ZAFI Prepaid card delivery card,1904
876a7216-fc69-11df-23ab-00505682243b,ZAFI Top up paper,1912
e21d4f3a-2d88-11e2-714a-002655d352c9,Out of Office Easy,1324
a7097d95-30ab-11eb-60ce-001dd8b72a56,Report KPI SIT Mgn Power BI,1502
651d87d0-d6e0-11e4-2688-00101818ed80,NAGA Negotiated Checks,1230
651d87d8-d6e0-11e4-2688-00101818ed80,MEMENT reports,1111
baa507f2-2292-11ec-43a8-001dd8b72a55,CJ FROM WHICH ABC Channel,330
744c6f30-4093-11de-23a9-00505682243b,BanSic Work Environment Safety Management,262
5e524cff-921d-11ea-4b37-001dd8b72a50,CMS Magnolia,349
8f764a36-66fd-11e3-714a-002655d352c9,MCT Accounting Model Target Accounting manual,1102
962a2110-82e4-11dc-1322-000d609809a6,Integrated Governance Management Dashboard,986
8a2c99b0-f200-11e7-2249-001dd8b721ea,RFI Sharepoint Tool,1460
5e524d68-921d-11ea-4b37-001dd8b72a50,FOL,722
96d89c80-b44b-11e0-23ac-00505682243b,Cisco IP Phone 7911G,408
e13a2738-abf8-11e2-714a-002655d352c9,AS400 Telex - Fax,145
123065a2-a0f7-11eb-275f-001dd8b72a50,Corporate ceiling,435
c63df492-a754-11e7-2249-001dd8b721ea,SONAR,1635
