riskGUID,risk,riskID,riskType
bee131b0-8f14-11ec-60ce-001dd8b72a56,Incorrect entry of data into Electronic Loan Practice,1539,Financial Disclosure Risk (ex 262/2005)
bee131b6-8f14-11ec-60ce-001dd8b72a56,Incorrect execution of the SPPI Test,1579,Financial Disclosure Risk (ex 262/2005)
3f184990-a667-11ea-1911-001dd8b72a55,Incorrect and failed execution of SPPI test,1181,Financial Disclosure Risk (ex 262/2005)
b2422fb0-f404-11ea-1911-001dd8b72a55,Attribution of Deliberative Competence inconsistent with the Credit Regulations,136,Financial Disclosure Risk (ex 262/2005)
71445270-13fd-11ed-7f82-001dd8b72a50,Incorrect eligibility requirements,1523,Financial Disclosure Risk (ex 262/2005)
39b2b6fc-face-11e7-2249-001dd8b721ea,Incorrect data extraction,1443,Financial Disclosure Risk (ex 262/2005)
39b2b715-face-11e7-2249-001dd8b721ea,Incorrect flow arrangement,1613,Financial Disclosure Risk (ex 262/2005)
02480f44-4c59-11ec-275f-001dd8b72a50,Incorrect accounting of commissions,1094,Financial Disclosure Risk (ex 262/2005)
6136f4a0-4c57-11ec-275f-001dd8b72a50,Incorrect accounting of commissions,1094,Financial Disclosure Risk (ex 262/2005)
fa7b0660-9941-11e7-2249-001dd8b721ea,Failure to complete/partial execution of interventions aimed at increasing the security levels on the Network with consequent unchanged/increased vulnerabilities,502,Other (operational) risks
bbac0637-44c5-11e9-2249-001dd8b721ea,Failure to meet the deadline established for signing the loan agreement,603,Other (operational) risks
fb191639-44b7-11e9-2249-001dd8b721ea,Incorrect entry of the resolution communication on the external portal,1563,Other (operational) risks
83ffe2aa-449d-11e9-2249-001dd8b721ea,Presence of obstacles to ordinary operations with the Bank,2568,Other (operational) risks
d8f339d0-49ad-11ea-4b37-001dd8b72a50,Incorrect entry of the stipulation communication on the external portal,1565,Other (operational) risks
9d629d9c-d1ab-11ea-1911-001dd8b72a55,Prototype not compliant with the request.,2619,Other (operational) risks
5dad3af9-037d-11e9-2249-001dd8b721ea,Failure to report criticality detected,650,Financial Disclosure Risk (ex 262/2005)
725eb9ee-e185-11e7-2249-001dd8b721ea,Operation carried out in the absence of the enabling requirements,2422,Other (operational) risks
f34ae35b-3478-11e6-2688-00101818ed80,Incorrect data aggregation,1416,Financial Disclosure Risk (ex 262/2005)
f308350b-3478-11e6-2688-00101818ed80,Incorrect update of the file useful for the declaration and settlement,2013,Financial Disclosure Risk (ex 262/2005)
f34ae333-3478-11e6-2688-00101818ed80,Failure to receive the requested information,638,Financial Disclosure Risk (ex 262/2005)
f390299f-3478-11e6-2688-00101818ed80,Incomplete communication,834,Financial Disclosure Risk (ex 262/2005)
f34ae35f-3478-11e6-2688-00101818ed80,Incorrect/incomplete communication of Financial Regulation instructions,2060,Financial Disclosure Risk (ex 262/2005)
f30834f3-3478-11e6-2688-00101818ed80,Incorrect/delayed payment of IRES to the tax authorities with respect to the instructions given,2055,Financial Disclosure Risk (ex 262/2005)
f30834f7-3478-11e6-2688-00101818ed80,Incorrect/incomplete payment of IRES by the companies adhering to the tax consolidation compared to the instructions given,2086,Financial Disclosure Risk (ex 262/2005)
f34ae337-3478-11e6-2688-00101818ed80,Incorrect/incomplete communication of Financial Regulation instructions,2060,Financial Disclosure Risk (ex 262/2005)
f30834f9-3478-11e6-2688-00101818ed80,Incomplete communication of the instructions to the Companies with respect to the perimeter of the Companies adhering to the Tax Consolidation,835,Financial Disclosure Risk (ex 262/2005)
f34ae351-3478-11e6-2688-00101818ed80,Incomplete supporting documentation provided.,926,Financial Disclosure Risk (ex 262/2005)
f39029a1-3478-11e6-2688-00101818ed80,Incorrect definition of the 2nd IRES advance.,1476,Financial Disclosure Risk (ex 262/2005)
f30834ff-3478-11e6-2688-00101818ed80,Incorrect/delayed payment of IRES to the tax authorities with respect to the instructions given,2055,Financial Disclosure Risk (ex 262/2005)
f30834fb-3478-11e6-2688-00101818ed80,Incorrect/incomplete settlement of the debit/credit of the companies adhering to the tax consolidation with respect to the instructions given.,2094,Financial Disclosure Risk (ex 262/2005)
f34ae359-3478-11e6-2688-00101818ed80,Mismatch between tax results and accounting balances.,2274,Financial Disclosure Risk (ex 262/2005)
f34ae355-3478-11e6-2688-00101818ed80,Incorrect accounting of the position vis-à-vis the tax authorities and the companies adhering to the tax consolidation,1132,Financial Disclosure Risk (ex 262/2005)
f390299d-3478-11e6-2688-00101818ed80,Incorrect accounting,1078,Financial Disclosure Risk (ex 262/2005)
f34ae34f-3478-11e6-2688-00101818ed80,Mismatch between tax results and accounting balances,2273,Financial Disclosure Risk (ex 262/2005)
f34ae33f-3478-11e6-2688-00101818ed80,Failure to receive the requested information,638,Other (operational) risks
f308350d-3478-11e6-2688-00101818ed80,Incorrect/incomplete supporting documentation prepared,2096,Financial Disclosure Risk (ex 262/2005)
dbab01e0-d28e-11de-23a9-00505682243b,Presence of error,2545,Financial Disclosure Risk (ex 262/2005)
fc39c414-bd49-11de-23a9-00505682243b,Correct entry,229,Financial Disclosure Risk (ex 262/2005)
c5078628-93e6-11df-23ab-00505682243b,Incorrect data,1413,Financial Disclosure Risk (ex 262/2005)
adef22e2-8a63-11df-23ab-00505682243b,Flow inconsistency,714,Financial Disclosure Risk (ex 262/2005)
a334f30d-c873-11e7-2249-001dd8b721ea,Stream not updated,2800,Other (operational) risks
44c326db-8a6e-11df-23ab-00505682243b,Presence of any squaring,2540,Financial Disclosure Risk (ex 262/2005)
11b6e80c-8a84-11df-23ab-00505682243b,Stream not updated,2800,Other (operational) risks
c507862b-93e6-11df-23ab-00505682243b,Incorrect data,1413,Financial Disclosure Risk (ex 262/2005)
1fa33b1e-c61a-11e7-2249-001dd8b721ea,Inconsistency of technical forms and matrix entries,972,Other (operational) risks
46898e02-900b-11e8-2249-001dd8b721ea,Incorrect and/or incomplete generation of Matrix entries and reporting flow,1210,Financial Disclosure Risk (ex 262/2005)
4f814ad1-8e52-11df-23ab-00505682243b,Wrong data,3029,Financial Disclosure Risk (ex 262/2005)
17ff67a1-ee62-11e8-2249-001dd8b721ea,Stream not updated,2800,Other (operational) risks
b6375a76-7646-11e9-2249-001dd8b721ea,Wrong update in the previsited applications,3202,Financial Disclosure Risk (ex 262/2005)
86e0b35a-6a58-11e9-2249-001dd8b721ea,Incorrect registration of the guarantees supporting the surety issued.,1903,Financial Disclosure Risk (ex 262/2005)
a025aac0-01f1-11e9-2249-001dd8b721ea,Incorrect registration of the guarantees supporting the surety issued,1902,Financial Disclosure Risk (ex 262/2005)
b6375a69-7646-11e9-2249-001dd8b721ea,Incorrect update of the applications involved,2010,Financial Disclosure Risk (ex 262/2005)
4dd19220-f13a-11ec-275f-001dd8b72a50,Wrong and/or incomplete census,2956,Legal and non-compliance
c1874807-f157-11ec-43a8-001dd8b72a55,Incorrect valorisation of End of Validity Date,2029,Legal and non-compliance
55ee8c80-99ff-11dd-23a9-00505682243b,Incorrect adjustment of the value of the underlying,1160,Financial Disclosure Risk (ex 262/2005)
955aed02-f7dc-11e8-2249-001dd8b721ea,Incorrect or incomplete accounting settlements,1736,Financial Disclosure Risk (ex 262/2005)
e6ee1105-e0ee-11e8-2249-001dd8b721ea,Incorrect association of specific guarantees to uses,1262,Financial Disclosure Risk (ex 262/2005)
955aecfc-f7dc-11e8-2249-001dd8b721ea,Incomplete transfer of performing loans,929,Financial Disclosure Risk (ex 262/2005)
23ad2080-e86d-11eb-275f-001dd8b72a50,Incorrect or incomplete execution of the interventions requested on non-performing positions,1767,Financial Disclosure Risk (ex 262/2005)
9ed3c5c0-d7b6-11ea-1911-001dd8b72a55,Non-transfer of reports,2402,Financial Disclosure Risk (ex 262/2005)
b1376fc2-9a58-11e8-2249-001dd8b721ea,Incorrect yield,2048,Financial Disclosure Risk (ex 262/2005)
cd9affa6-de74-11e8-2249-001dd8b721ea, Errors in the turned position,3,Financial Disclosure Risk (ex 262/2005)
a60a13aa-1446-11e1-714a-002655d352c9,Misalignment on proprietary systems,2250,Financial Disclosure Risk (ex 262/2005)
e546a758-1444-11e1-714a-002655d352c9,Incorrect calculation,1285,Financial Disclosure Risk (ex 262/2005)
603d81b4-1448-11e1-714a-002655d352c9,Mapping anomalies,2219,Other (operational) risks
91b77906-6a6d-11e8-2249-001dd8b721ea,Incomplete and incorrect documentation,785,Financial Disclosure Risk (ex 262/2005)
705b4644-49aa-11eb-60ce-001dd8b72a56,Incorrect data,1413,Financial Disclosure Risk (ex 262/2005)
af6e1b66-a3ce-11e9-4b37-001dd8b72a50,Inconsistent data,993,Financial Disclosure Risk (ex 262/2005)
63060acf-e3dd-11eb-60ce-001dd8b72a56,Failure to update management models,687,Financial Disclosure Risk (ex 262/2005)
63060ad2-e3dd-11eb-60ce-001dd8b72a56,Failure to update data/product code structures,685,Financial Disclosure Risk (ex 262/2005)
522be498-7c22-11e7-2249-001dd8b721ea,Incorrect and/or inconsistent reporting,1232,Financial Disclosure Risk (ex 262/2005)
4bda6f8d-7e66-11e7-2249-001dd8b721ea,Inconsistent data,993,Financial Disclosure Risk (ex 262/2005)
80ff93a1-4cee-11e7-2688-00101818ed80,Wrong consolidation,3017,Financial Disclosure Risk (ex 262/2005)
4ed0bd08-1bfd-11ea-6ab0-001dd8b72a56,Incorrect and/or inconsistent reporting,1232,Financial Disclosure Risk (ex 262/2005)
d173f05c-8b58-11e9-2249-001dd8b721ea,Incorrect and/or inconsistent data and reports,1230,Financial Disclosure Risk (ex 262/2005)
6bc86471-4ceb-11e7-2688-00101818ed80,Inconsistent data,993,Financial Disclosure Risk (ex 262/2005)
6bc8646f-4ceb-11e7-2688-00101818ed80,Incorrect data,1413,Financial Disclosure Risk (ex 262/2005)
63060ac9-e3dd-11eb-60ce-001dd8b72a56,Wrong perimeter of the detailed accounting data,3148,Financial Disclosure Risk (ex 262/2005)
63060acc-e3dd-11eb-60ce-001dd8b72a56,Failure to detect changes to the chart of accounts or reclassified items,549,Financial Disclosure Risk (ex 262/2005)
406be832-a3c1-11e9-4b37-001dd8b72a50,Incorrect and/or inconsistent data and reports,1230,Financial Disclosure Risk (ex 262/2005)
d02dabe0-e476-11eb-60ce-001dd8b72a56,Incorrect quantification of data,1883,Financial Disclosure Risk (ex 262/2005)
c1a60361-a3c8-11e9-4b37-001dd8b72a50,Inconsistent data,993,Financial Disclosure Risk (ex 262/2005)
865d3326-41f4-11e7-2688-00101818ed80,Wrong preparation of the scope / consolidation calendar,3155,Financial Disclosure Risk (ex 262/2005)
bf3b3994-1c4a-11ec-43a8-001dd8b72a55,Incomplete declaration,854,Other (operational) risks
e866aa80-cdb1-11eb-275f-001dd8b72a50,Final test for initial qualification for teaching/professional updating activity not correctly passed,713,Other (operational) risks
808b3970-9ee5-11ec-60ce-001dd8b72a56,Mandatory data for reporting absent,2217,Legal and non-compliance
8cffc077-7cdc-11e7-2249-001dd8b721ea,Incorrect accounting,1078,Financial Disclosure Risk (ex 262/2005)
3d1ec723-9687-11ea-6ab0-001dd8b72a56,Incorrect implementation of the negotiated agreements,1636,Financial Disclosure Risk (ex 262/2005)
4c4b17d9-3b0f-11eb-60ce-001dd8b72a56,Incorrect accounting of the payment made,1130,Financial Disclosure Risk (ex 262/2005)
26d0083c-3b12-11eb-60ce-001dd8b72a56,Incorrect data certification,1418,Financial Disclosure Risk (ex 262/2005)
313c94c6-cae8-11ec-43a8-001dd8b72a55,Incorrect fund NAV,1620,Financial Disclosure Risk (ex 262/2005)
313c94c0-cae8-11ec-43a8-001dd8b72a55,Wrong currency,3026,Financial Disclosure Risk (ex 262/2005)
e9ee8e70-8d9d-11ec-60ce-001dd8b72a56,Incorrect or incomplete census,1740,Financial Disclosure Risk (ex 262/2005)
313c94c3-cae8-11ec-43a8-001dd8b72a55,Incorrect shares of possession,1944,Financial Disclosure Risk (ex 262/2005)
e9ee8e86-8d9d-11ec-60ce-001dd8b72a56,Wrong data submission,3037,Financial Disclosure Risk (ex 262/2005)
e9ee8e83-8d9d-11ec-60ce-001dd8b72a56,Counterparts not loaded into system,238,Other (operational) risks
54521450-d77a-11ec-275f-001dd8b72a50,Wrong data,3029,Financial Disclosure Risk (ex 262/2005)
19d13316-8ff6-11ec-60ce-001dd8b72a56,Incorrect or incomplete census,1740,Financial Disclosure Risk (ex 262/2005)
7793f746-0c21-11e8-2249-001dd8b721ea,Failure to perform and record Periodic Checks and emergency drills,619,Other (operational) risks
b0953c2a-5a60-11e7-2688-00101818ed80,Personal data not updated,2471,Other (operational) risks
d19b3bab-8984-11e8-2249-001dd8b721ea,Presence of reported names,2582,Other (operational) risks
d38c826d-42cd-11e8-2249-001dd8b721ea,Incorrect loading of the resolution in the procedure,1691,Other (operational) risks
82dded85-38d3-11ec-275f-001dd8b72a50,Incorrect and inconsistent feeding of the Accounting and Management Systems,1188,Financial Disclosure Risk (ex 262/2005)
82dded8a-38d3-11ec-275f-001dd8b72a50,Incorrect and inconsistent feeding of the Accounting and Management Systems,1188,Financial Disclosure Risk (ex 262/2005)
82dded83-38d3-11ec-275f-001dd8b72a50,Incorrect and inconsistent feeding of the Accounting and Management Systems,1188,Financial Disclosure Risk (ex 262/2005)
f7424080-7c0f-11eb-43a8-001dd8b72a55,Non-settlement of securities movements,2398,Other (operational) risks
c8f94d1d-bd31-11ea-1911-001dd8b72a55,Mismatch between costing and pricing,2266,Other (operational) risks
46976f23-bd34-11ea-1911-001dd8b72a55,Wrong driver valuation,3059,Other (operational) risks
3a851880-bf63-11ea-1911-001dd8b72a55,Incorrect and/or incomplete catalogue,1196,Other (operational) risks
c8f94d31-bd31-11ea-1911-001dd8b72a55,Wrong driver valuation,3059,Other (operational) risks
5fd9c02a-bd2f-11ea-1911-001dd8b72a55,Rate inconsistency,2632,Other (operational) risks
8849325e-bf87-11ea-1911-001dd8b72a55,Presence of formal inconsistencies,2557,Other (operational) risks
1f0c30cf-5b98-11e9-2249-001dd8b721ea, Transmission of information in violation of confidentiality principles and measures,49,Other (operational) risks
c75b1b45-6a77-11e9-2249-001dd8b721ea,Incorrect authorization,1272,Other (operational) risks
f14fe215-5ba0-11e9-2249-001dd8b721ea,Transmission of information in violation of confidentiality principles and measures,2839,Other (operational) risks
98869507-cec7-11e7-2249-001dd8b721ea,Incorrectness/inconsistency of the data reported in the system and/or of the opinion of the Product Desk,2110,Financial Disclosure Risk (ex 262/2005)
f35fc605-468b-11ea-4b37-001dd8b72a50,"Inconsistency of information transmitted externally (e.g. Authorities, Customers, Media, etc.)",970,Other (operational) risks
e81b1daa-4684-11ea-4b37-001dd8b72a50,Failure to track the event,680,Other (operational) risks
e81b1dbe-4684-11ea-4b37-001dd8b72a50,Failure to comply with the deadlines set for sending the report,518,Other (operational) risks
1e2d7c1a-7b69-11e8-2249-001dd8b721ea,Wrong calculation of Expected Loss,2974,Financial Disclosure Risk (ex 262/2005)
649090a2-a22b-11e9-6ab0-001dd8b72a56,Wrong calculation of the expected loss.,2987,Financial Disclosure Risk (ex 262/2005)
f16c331d-4472-11e7-2688-00101818ed80,Wrong calculation of the expected loss,2986,Financial Disclosure Risk (ex 262/2005)
3ffd4205-c020-11ea-6ab0-001dd8b72a56, Incomplete/Incorrect reception and application of adjustment flows,11,Financial Disclosure Risk (ex 262/2005)
b91dc313-4474-11e7-2688-00101818ed80,Wrong calculation of the expected loss,2986,Financial Disclosure Risk (ex 262/2005)
58948e41-af86-11e9-4b37-001dd8b72a50,Inconsistency with historical data,976,Financial Disclosure Risk (ex 262/2005)
f16c3335-4472-11e7-2688-00101818ed80,Incorrect feeding of the database into the system,1600,Financial Disclosure Risk (ex 262/2005)
ec24a5e5-318b-11e8-2249-001dd8b721ea,Incorrect feeding of the database into the system,1600,Financial Disclosure Risk (ex 262/2005)
210e6ddc-2f6b-11e8-2249-001dd8b721ea,Incomplete uploaded data,932,Financial Disclosure Risk (ex 262/2005)
f16c333b-4472-11e7-2688-00101818ed80,Incorrect feeding of the database into the system,1600,Financial Disclosure Risk (ex 262/2005)
3ec61958-c60b-11e8-2249-001dd8b721ea,Presence of anomalies and rejects in the procedure,2536,Other (operational) risks
8b0da851-3fe9-11eb-275f-001dd8b72a50,Failure to file the law,562,Financial Disclosure Risk (ex 262/2005)
e92a199c-08a5-11de-23a9-00505682243b,Failure and/or incomplete acquisition of documentation,427,Financial Disclosure Risk (ex 262/2005)
83fc5443-e849-11ea-6ab0-001dd8b72a56,Incomplete and/or incorrect perimeter,818,Financial Disclosure Risk (ex 262/2005)
83fc5446-e849-11ea-6ab0-001dd8b72a56,Incomplete and/or incorrect entry,812,Financial Disclosure Risk (ex 262/2005)
259c637f-e882-11ea-6ab0-001dd8b72a56,Incomplete data,841,Financial Disclosure Risk (ex 262/2005)
6614eeed-4738-11ea-1911-001dd8b72a55,Incomplete documentation,856,Financial Disclosure Risk (ex 262/2005)
9cc32904-8418-11ec-43a8-001dd8b72a55,Incorrect data,1413,Financial Disclosure Risk (ex 262/2005)
fcf312a0-9f2b-11ea-6ab0-001dd8b72a56,Missing and/or incorrect arrangement of waste,2298,Financial Disclosure Risk (ex 262/2005)
fe1ecb43-8088-11ea-1911-001dd8b72a55,Receipt with incorrect data and/or non-compliant layout,2636,Financial Disclosure Risk (ex 262/2005)
648ad9c0-1def-11e7-2688-00101818ed80,Plafond not large,2476,Financial Disclosure Risk (ex 262/2005)
af0b2dd8-f86a-11ec-43a8-001dd8b72a55,Incorrect execution of the deal,1582,Financial Disclosure Risk (ex 262/2005)
64495fe8-f85d-11ec-43a8-001dd8b72a55,Wrong deal entry in the system,3042,Financial Disclosure Risk (ex 262/2005)
da802c1b-f85e-11ec-43a8-001dd8b72a55,Wrong entry of additional data,3065,Financial Disclosure Risk (ex 262/2005)
408cffec-f937-11e8-2249-001dd8b721ea,Operation not permitted,2426,Other (operational) risks
